MAL_ID,Studios
6758,David Production
6759,Unknown
6760,Unknown
6761,Unknown
6762,Unknown
6768,Sunrise
6769,Unknown
6771,Unknown
6772,Production I.G
6772,Xebec
6773,J.C.Staff
6774,Toei Animation
6777,Unknown
6779,Unknown
6783,Shaft
6787,Studio Blanc
6791,Xebec
6792,Sunrise
6793,A-1 Pictures
6794,Sunrise
6795,Studio 4°C
6796,Studio Coa
6797,Unknown
6798,OLM
6800,Toei Animation
6802,A-1 Pictures
6809,Unknown
6811,Sunrise
6822,Nippon Animation
6823,Unknown
6827,Unknown
6828,Unknown
6829,Unknown
6830,Unknown
6831,Unknown
6832,Unknown
6833,Unknown
6834,Unknown
6835,Unknown
6836,Unknown
6837,Unknown
6838,Unknown
6839,Unknown
6840,Unknown
6841,Unknown
6842,Unknown
6843,Unknown
6844,Unknown
6846,Unknown
6847,Unknown
6848,Unknown
6849,Unknown
6850,Unknown
6851,Unknown
6852,Unknown
6855,Shanghai Animation Film Studio
6856,Unknown
6857,Unknown
6861,Unknown
6862,Kyoto Animation
6864,Production I.G
6867,Bones
6867,Production I.G
6867,Studio 4°C
6867,Toei Animation
6868,Mushi Production
6872,Toei Animation
6875,Madhouse
6877,OLM
6878,Kanaban Graphics
6880,Manglobe
6882,J.C.Staff
6883,Zexcs
6884,Brain's Base
6884,Marvy Jack
6885,Unknown
6889,Tatsunoko Production
6890,Encourage Films
6891,Unknown
6892,Suzuki Mirano
6893,PoRO
6895,Studio Deen
6896,Xebec
6899,Madhouse
6900,OLM Digital
6901,Sunrise
6902,Future Planet
6902,Beijing Huihuang Animation Company
6903,Unknown
6904,Satelight
6907,Unknown
6909,Tezuka Productions
6917,Unknown
6918,Madhouse
6919,Madhouse
6920,Madhouse
6922,Studio Deen
6927,Production I.G
6930,Shin-Ei Animation
6932,Indeprox
6935,Unknown
6937,Unknown
6939,Unknown
6941,ufotable
6942,Unknown
6945,Sunrise
6946,TYO Animations
6947,Robot Communications
6948,Shaft
6950,Unknown
6951,Gallop
6953,Unknown
6954,ufotable
6956,A-1 Pictures
6958,Nippon Animation
6959,AIC PLUS+
6964,Studio Pierrot
6965,Unknown
6970,Toei Animation
6971,Toei Animation
6973,A-1 Pictures
6974,A-1 Pictures
6975,Studio Ghibli
6978,Toei Animation
6979,AIC
6980,Toei Animation
6981,Studio Deen
6984,Shaft
6985,Group TAC
6986,Suzuki Mirano
6987,Hoods Entertainment
6988,Shin-Ei Animation
6989,Tatsunoko Production
6992,Unknown
6993,Toei Animation
6994,Toei Animation
6999,Unknown
7004,Toei Animation
7014,Toei Animation
7016,A-1 Pictures
7017,Kyoto Animation
7020,Unknown
7021,Unknown
7022,Unknown
7024,Unknown
7025,Unknown
7026,Unknown
7027,Unknown
7028,Unknown
7029,Unknown
7030,Unknown
7031,Unknown
7032,Unknown
7041,Gonzo
7044,Shaft
7045,Shin-Ei Animation
7048,Sunrise
7052,Unknown
7053,T-Rex
7054,J.C.Staff
7058,J.C.Staff
7059,Ordet
7060,Sunrise
7062,Shaft
7066,Gainax
7071,Unknown
7079,AIC
7081,OLM
7082,Satelight
7083,Artland
7088,Artland
7090,Unknown
7092,Production I.G
7103,Yumeta Company
7106,Tatsunoko Production
7108,Gainax
7109,Unknown
7110,Natural High
7112,Unknown
7113,Sunrise
7117,Unknown
7122,JCF
7124,Unknown
7135,Shaft
7139,Unknown
7144,Unknown
7148,Xebec
7152,Satelight
7154,Unknown
7155,Gainax
7156,Toei Animation
7157,Toei Animation
7158,Toei Animation
7160,Tatsunoko Production
7162,Unknown
7164,Unknown
7169,Unknown
7170,Unknown
7171,Unknown
7174,OLM
7175,DLE
7176,GoHands
7177,Unknown
7178,Unknown
7179,Unknown
7189,Unknown
7192,Unknown
7193,Madhouse
7211,TMS Entertainment
7216,Unknown
7222,Satelight
7222,8bit
7229,Unknown
7230,Unknown
7243,Unknown
7244,Unknown
7245,Toei Animation
7247,Kate Arrow
7248,Gainax
7252,Studio Korumi
7254,Unknown
7255,Unknown
7257,Unknown
7258,Unknown
7259,Unknown
7261,Unknown
7262,PoRO
7264,Unknown
7265,Flavors Soft
7266,T-Rex
7268,PoRO
7270,Sunrise
7273,Unknown
7276,Unknown
7279,Unknown
7285,Toei Animation
7290,Unknown
7294,Ajia-Do
7295,Unknown
7296,Unknown
7303,TMS Entertainment
7304,TMS Entertainment
7305,TMS Entertainment
7307,Toei Animation
7308,Nippon Animation
7311,Kyoto Animation
7314,Madhouse
7322,Madhouse
7329,TMS Entertainment
7330,TMS Entertainment
7333,Unknown
7334,TMS Entertainment
7336,Toei Animation
7337,Studio Deen
7338,Bones
7343,Unknown
7354,Unknown
7363,Toei Animation
7364,Toei Animation
7366,Production I.G
7367,Studio Pierrot
7374,Nippon Animation
7375,J.C.Staff
7376,Unknown
7377,Studio Comet
7377,KeyEast
7377,REALTHING
7395,Nippon Animation
7396,Asread
7398,Unknown
7405,Unknown
7411,Studio Eromatick
7415,Unknown
7416,Unknown
7419,Unknown
7420,Unknown
7423,Unknown
7427,Unknown
7430,Toei Animation
7435,Toei Animation
7436,Toei Animation
7445,Unknown
7446,Unknown
7448,Unknown
7449,Unknown
7450,Unknown
7451,Unknown
7452,Unknown
7453,Studio Fantasia
7455,Unknown
7456,Unknown
7458,Unknown
7459,Unknown
7461,Unknown
7463,Studio Hibari
7465,Studio Rikka
7466,Unknown
7468,GoHands
7471,TMS Entertainment
7472,Sunrise
7473,Unknown
7474,Unknown
7475,Unknown
7477,Unknown
7479,TMS Entertainment
7482,Shaft
7485,Unknown
7488,Unknown
7491,Unknown
7494,Unknown
7495,Unknown
7496,Unknown
7497,Unknown
7498,Unknown
7500,Unknown
7501,Unknown
7504,Unknown
7505,Unknown
7510,Unknown
7511,Unknown
7512,Unknown
7518,Unknown
7522,Toei Animation
7523,Asahi Production
7523,Shochiku Animation Institute
7524,Unknown
7525,Unknown
7526,Unknown
7527,Unknown
7528,Unknown
7529,Unknown
7530,Unknown
7531,Unknown
7532,Unknown
7536,Unknown
7540,Gonzo
7547,Unknown
7549,AIC PLUS+
7550,OLM
7551,Tatsunoko Production
7559,Studio Deen
7561,Stingray
7568,Studio Deen
7569,OLM
7571,Unknown
7573,Unknown
7575,Unknown
7578,Toei Animation
7579,Unknown
7580,Arms
7580,TNK
7581,Unknown
7582,Y.O.U.C
7583,PoRO
7588,Manglobe
7590,AIC
7591,Gathering
7592,Studio Deen
7593,feel.
7596,DLE
7597,Panda Factory
7597,Studio PuYUKAI
7598,Production I.G
7601,Sunrise
7605,Unknown
7610,Toei Animation
7611,G-Lam
7612,Unknown
7616,Unknown
7617,Unknown
7619,Toei Animation
7621,Unknown
7625,Unknown
7626,Unknown
7627,Bridge
7629,Unknown
7633,Unknown
7639,Studio Deen
7643,dwarf
7645,Toei Animation
7646,ufotable
7647,Shaft
7651,Madhouse
7654,Bones
7654,Kinema Citrus
7655,SynergySP
7659,Unknown
7661,Studio Deen
7662,Bee Train
7664,Studio Pierrot
7666,Toei Animation
7667,Toei Animation
7668,Unknown
7669,Production I.G
7674,J.C.Staff
7681,Unknown
7683,Unknown
7691,Asahi Production
7695,OLM
7696,Unknown
7697,Unknown
7698,Toei Animation
7705,Studio Deen
7708,PoRO
7709,Unknown
7711,Studio Ghibli
7712,Suzuki Mirano
7713,Unknown
7715,Unknown
7718,Unknown
7720,A-1 Pictures
7721,Unknown
7723,Sunrise
7724,Daume
7728,Gonzo
7729,Unknown
7730,Unknown
7739,Doga Kobo
7740,Arms
7744,Studio Hibari
7745,SynergySP
7748,ChuChu
7750,Creators Dot Com
7751,Unknown
7752,Unknown
7759,Gonzo
7761,Studio Deen
7762,Production I.G
7768,J.C.Staff
7769,J.C.Staff
7770,Actas
7771,Unknown
7774,Doga Kobo
7775,Shin-Ei Animation
7779,Unknown
7781,Automatic Flowers Studio
7782,Nomad
7785,Madhouse
7786,Toei Animation
7791,Kyoto Animation
7793,Toei Animation
7803,Unknown
7805,SILVER LINK.
7807,Toei Animation
7808,Unknown
7809,Unknown
7810,Unknown
7811,Unknown
7816,Toei Animation
7817,Hal Film Maker
7817,TYO Animations
7818,Madhouse
7836,Unknown
7843,Unknown
7844,Unknown
7845,Unknown
7856,Unknown
7857,Production I.G
7858,AIC ASTA
7861,Unknown
7862,Unknown
7864,Unknown
7867,Daewon Media
7870,SILVER LINK.
7875,Xebec
7876,Topcraft
7877,Unknown
7882,Arms
7897,Studio Hibari
7900,Unknown
7902,Bones
7904,Production I.G
7908,Unknown
7914,Unknown
7915,Bee Media
7915,81 Produce
7939,Unknown
7953,Sunrise
7953,Telecom Animation Film
7955,Unknown
7956,Unknown
7960,Actas
7967,Madhouse
7969,Suzuki Mirano
7972,Madhouse
7980,Unknown
7981,Unknown
7982,Unknown
7985,Unknown
8011,Tatsunoko Production
8017,Sunrise
8022,Studio Pierrot
8023,J.C.Staff
8025,Unknown
8026,Gonzo
8038,J.C.Staff
8039,T-Rex
8041,Eiken
8042,J.C.Staff
8057,Doga Kobo
8062,Sunrise
8063,Studio Deen
8064,Unknown
8065,Studio Pierrot
8068,A-1 Pictures
8074,Madhouse
8078,Brain's Base
8079,Studio Pierrot
8081,Unknown
8086,Zexcs
8092,Unknown
8097,TMS Entertainment
8098,Xebec
8100,GoHands
8101,Xebec
8108,TMS Entertainment
8109,TMS Entertainment
8110,PoRO
8111,Unknown
8115,A-1 Pictures
8120,Unknown
8123,Eiken
8129,Brain's Base
8130,Tokyo Movie Shinsha
8132,Sunrise
8133,Toei Animation
8134,Sunrise
8139,Tatsunoko Production
8140,Tatsunoko Production
8141,Tatsunoko Production
8142,Sunrise
8142,Ascension
8143,Unknown
8145,Toei Animation
8146,Toei Animation
8149,Toei Animation
8150,Toei Animation
8152,Toei Animation
8153,Toei Animation
8154,Toei Animation
8155,Toei Animation
8156,Toei Animation
8157,Toei Animation
8158,Toei Animation
8162,Gallop
8171,Toei Animation
8176,Studio Crocodile
8178,Unknown
8179,Unknown
8180,Unknown
8181,Tezuka Productions
8182,Unknown
8183,Tatsunoko Production
8183,Eiken
8184,Unknown
8187,Unknown
8189,Plus Heads
8189,Studio Crocodile
8190,J.C.Staff
8191,Echoes
8192,Unknown
8194,Toei Animation
8195,Studio Pierrot
8196,AIC ASTA
8197,A-1 Pictures
8205,Unknown
8206,TMS Entertainment
8208,Toei Animation
8211,Shaft
8213,Eiken
8214,Gallop
8215,Gallop
8216,E&G Films
8217,Studio Comet
8218,Unknown
8220,Radix
8226,Toei Animation
8227,Toei Animation
8228,Toei Animation
8229,Nippon Animation
8230,P.A. Works
8231,GoHands
8233,J.C.Staff
8234,Mushi Production
8235,Mushi Production
8239,Unknown
8240,Sunrise
8241,Xebec
8243,Toei Animation
8244,Shogakukan Music & Digital Entertainment
8245,SynergySP
8246,Studio Pierrot
8247,Studio Pierrot
8248,Sunrise
8249,Sunrise
8250,Sunrise
8258,Kachidoki Studio
8275,Unknown
8277,Arms
8278,Unknown
8285,Unknown
8287,Sunrise
8289,Unknown
8290,Unknown
8291,Unknown
8292,Unknown
8293,Unknown
8294,Unknown
8297,Unknown
8302,Xebec
8304,Unknown
8310,TMS Entertainment
8311,Studio Pierrot
8312,Studio Ghibli
8314,AIC ASTA
8316,AIC ASTA
8317,Shaft
8324,Studio World
8331,Unknown
8332,Unknown
8333,Unknown
8336,Xebec
8336,OLM
8337,Production I.G
8339,Panda Factory
8345,Nippon Animation
8346,Nippon Animation
8348,Gainax
8353,Toei Animation
8355,DLE
8356,DLE
8357,DLE
8358,Shin-Ei Animation
8359,Unknown
8360,Unknown
8361,Shin-Ei Animation
8362,Shin-Ei Animation
8363,Unknown
8364,Shin-Ei Animation
8365,Unknown
8366,Unknown
8367,Shin-Ei Animation
8368,Unknown
8369,Shin-Ei Animation
8372,Unknown
8373,Nippon Animation
8375,Nippon Animation
8394,Toei Animation
8403,Unknown
8407,AIC ASTA
8408,Brain's Base
8409,Toei Animation
8410,Tatsunoko Production
8410,SynergySP
8415,Unknown
8416,Unknown
8417,Unknown
8422,Studio Deen
8423,A-1 Pictures
8424,Xebec
8425,Bones
8426,AIC Classic
8431,Unknown
8436,Tatsunoko Production
8438,OLM
8440,Madhouse
8442,J.C.Staff
8443,Studio Pierrot
8446,Unknown
8449,A-1 Pictures
8450,Animaruya
8451,Madhouse
8456,Arms
8457,Tatsunoko Production
8460,Asread
8464,AIC
8465,Artland
8471,Unknown
8475,Toei Animation
8476,J.C.Staff
8478,Studio Deen
8479,Studio Deen
8481,Production I.G
8486,Unknown
8487,Studio Pierrot
8490,Toei Animation
8491,Toei Animation
8492,Toei Animation
8493,Toei Animation
8494,Toei Animation
8495,Nippon Animation
8496,animate Film
8500,Madhouse
8500,Toei Animation
8501,Unknown
8503,Toei Animation
8507,Arms
8507,TNK
8514,Production I.G
8514,Xebec
8516,SILVER LINK.
8518,Sunrise
8520,Shin-Ei Animation
8521,Shin-Ei Animation
8522,Unknown
8523,Unknown
8524,Toei Animation
8525,Manglobe
8526,Studio 4°C
8532,Artland
8533,Unknown
8536,feel.
8536,Zexcs
8538,SynergySP
8539,Studio Pierrot
8542,Tohokushinsha Film Corporation
8546,Toei Animation
8547,Toei Animation
8548,Toei Animation
8550,Toei Animation
8551,Toei Animation
8553,Tatsunoko Production
8554,Toei Animation
8557,Diomedéa
8560,J.C.Staff
8561,Toei Animation
8563,Tatsunoko Production
8567,Unknown
8574,Unknown
8577,Hoods Entertainment
8584,Toei Animation
8584,Studio World
8595,Unknown
8598,Mushi Production
8599,AIC
8603,Unknown
8604,Unknown
8609,TMS Entertainment
8619,Xebec
8624,Toei Animation
8626,OLM
8628,Production I.G
8630,J.C.Staff
8631,Kanaban Graphics
8632,Studio Ghibli
8634,PrimeTime
8635,Doga Kobo
8643,Unknown
8644,Unknown
8645,Unknown
8646,Unknown
8647,Unknown
8648,Production I.G
8648,Xebec
8651,Unknown
8652,Unknown
8653,Unknown
8654,PoRO
8655,Y.O.U.C
8659,Unknown
8660,Unknown
8661,Unknown
8663,Unknown
8664,Production I.G
8666,Actas
8667,Unknown
8668,TAKI Corporation
8669,Unknown
8670,Unknown
8671,Unknown
8675,GoHands
8676,AIC
8677,Shin-Ei Animation
8678,Shin-Ei Animation
8679,Unknown
8680,Unknown
8681,Unknown
8682,Unknown
8685,Eiken
8687,Shin-Ei Animation
8689,Unknown
8696,Unknown
8697,Unknown
8701,Unknown
8704,Unknown
8705,Bee Train
8706,Unknown
8707,Toei Animation
8709,OLM
8710,Unknown
8713,Unknown
8716,Unknown
8717,Unknown
8718,Unknown
8719,Unknown
8722,Unknown
8723,Unknown
8724,Unknown
8726,Shaft
8728,Sunrise
8729,Unknown
8730,Unknown
8731,Unknown
8732,Unknown
8733,Unknown
8740,Toei Animation
8743,Unknown
8745,Production I.G
8745,animate Film
8749,Unknown
8751,Unknown
8752,Unknown
8753,Unknown
8754,Sunrise
8756,Toei Animation
8763,Tokyo Movie Shinsha
8764,Studio Pierrot
8765,Studio Bogey
8765,Public & Basic
8767,Unknown
8768,Production I.G
8769,AIC Build
8772,Unknown
8773,Unknown
8774,Unknown
8777,Unknown
8778,Unknown
8782,Unknown
8783,Shanghai Animation Film Studio
8786,Tatsunoko Production
8792,Rising Force
8795,Gainax
8799,Tatsunoko Production
8800,A-1 Pictures
8812,J.C.Staff
8815,dwarf
8829,Life Work
8832,Life Work
8837,Unknown
8839,Sunrise
8840,A-1 Pictures
8841,Studio Deen
8842,Shin-Ei Animation
8848,Shin-Ei Animation
8853,Sunrise
8855,Studio Deen
8857,Kyoto Animation
8861,feel.
8862,Unknown
8876,Studio Gokumi
8879,Unknown
8883,J.C.Staff
8888,Sunrise
8889,Tokyo Media Connections
8890,Studio Deen
8891,Studio Deen
8894,Studio Pierrot
8896,Madhouse
8897,Unknown
8898,Studio Unicorn
8899,Unknown
8900,Xebec
8908,ufotable
8909,ufotable
8915,Gainax
8917,Satelight
8918,Unknown
8919,Unknown
8920,Toei Animation
8921,Tatsunoko Production
8925,Unknown
8928,Unknown
8934,Bones
8935,Unknown
8936,Unknown
8937,J.C.Staff
8939,Unknown
8949,TMS Entertainment
8950,Nippon Animation
8952,Toei Animation
8953,Unknown
8955,Studio 4°C
8956,Unknown
8957,TMS Entertainment
8958,Shin-Ei Animation
8959,Shin-Ei Animation
8960,DLE
8961,Gathering
8963,Madhouse
8964,Shin-Ei Animation
8965,TMS Entertainment
8966,TMS Entertainment
8967,Toei Animation
8968,Unknown
8972,Studio Pierrot
8985,Madhouse
8986,Madhouse
8987,Studio 9 MAiami
8993,Public & Basic
8993,Ripple Film
8995,ufotable
8999,Unknown
9000,Madhouse
9001,Production I.G
9002,P.A. Works
9005,Unknown
9006,Unknown
9007,TMS Entertainment
9008,Unknown
9009,Unknown
9013,Studio Deen
9013,DAX Production
9014,Primastea
9015,Unknown
9023,Artland
9028,Studio Pierrot
9032,OLM
9035,Unknown
9040,Sunrise
9041,8bit
9043,Unknown
9045,Studio 4°C
9047,J.C.Staff
9053,PPM
9055,Hal Film Maker
9056,Unknown
9061,Gallop
9062,P.A. Works
9063,J.C.Staff
9065,Studio Deen
9070,Unknown
9074,Shaft
9077,Toei Animation
9078,Toei Animation
9087,Sunrise
9088,Unknown
9091,Unknown
9095,Nippon Animation
9098,Sunrise
9100,Zexcs
9106,Unknown
9107,OLM
9117,AIC
9119,Unknown
9120,Studio Pierrot
9120,Pierrot Plus
9121,Bones
9124,A-1 Pictures
9127,SynergySP
9130,TMS Entertainment
9135,Bones
9136,A-1 Pictures
9154,Toei Animation
9159,Tatsunoko Production
9163,Unknown
9164,Unknown
9165,Unknown
9166,Unknown
9167,Unknown
9170,Unknown
9172,Toei Animation
9175,Madhouse
9177,Magic Bus
9181,Xebec
9200,Unknown
9201,Satelight
9202,TAKI Corporation
9203,Kyoto Animation
9204,Ajia-Do
9205,Unknown
9211,Unknown
9212,Studio Pierrot
9213,ElectromagneticWave
9220,A-1 Pictures
9221,Sunrise
9228,Toei Animation
9232,Unknown
9239,Unknown
9241,Asahi Production
9242,Unknown
9243,Unknown
9244,Unknown
9252,Production I.G
9252,Xebec
9253,White Fox
9254,Studio Meditation With a Pencil
9257,Unknown
9260,Shaft
9264,Toei Animation
9270,Unknown
9279,Unknown
9282,Unknown
9284,Unknown
9287,Unknown
9288,Toei Animation
9289,P.A. Works
9290,Shirogumi
9291,Unknown
9292,Unknown
9303,Unknown
9304,Unknown
9308,PoRO
9309,Unknown
9310,PoRO
9311,Unknown
9312,Unknown
9314,A-1 Pictures
9314,Ordet
9316,Unknown
9317,Unknown
9318,Unknown
9322,Unknown
9324,Agent 21
9325,Unknown
9326,Unknown
9327,Unknown
9328,Unknown
9330,Studio Deen
9331,J.C.Staff
9332,Kinema Citrus
9333,Sunrise
9334,Unknown
9335,AIC Takarazuka
9337,Actas
9338,Unknown
9339,Unknown
9340,Unknown
9341,Unknown
9342,Unknown
9343,Unknown
9344,Unknown
9345,Unknown
9346,Sunrise
9347,feel.
9347,Zexcs
9348,Nippon Animation
9349,Unknown
9351,Unknown
9352,Unknown
9353,Zexcs
9355,Seven Arcs
9356,Studio Bogey
9361,Unknown
9362,Arms
9365,Unknown
9366,J.C.Staff
9367,A.C.G.T.
9371,Nippon Animation
9375,Unknown
9376,Nippon Animation
9379,Shaft
9383,Tokyo Movie Shinsha
9385,Unknown
9387,Sunrise
9389,Sunrise
9390,Sunrise
9391,Sunrise
9392,Toei Animation
9393,Nomad
9395,Unknown
9396,Bridge
9403,Sunrise
9404,Production I.G
9409,Unknown
9416,Unknown
9417,Unknown
9421,Unknown
9423,Unknown
9424,Unknown
9426,TMS Entertainment
9433,Unknown
9434,G-Lam
9435,Office Take Off
9438,Toei Animation
9441,Studio Pierrot
9442,Unknown
9445,Brain's Base
9446,TMS Entertainment
9447,Unknown
9451,TMS Entertainment
9455,Shin-Ei Animation
9464,Unknown
9465,Production I.G
9465,Xebec
9467,Unknown
9471,SILVER LINK.
9479,GoHands
9486,Unknown
9487,Unknown
9488,Unknown
9491,TMS Entertainment
9493,Brain's Base
9494,Xebec
9495,Unknown
9496,Unknown
9498,Toei Animation
9499,Takahashi Studio
9499,Suna Kouhou
9500,Unknown
9501,Unknown
9502,Unknown
9503,Unknown
9504,Unknown
9506,Asahi Production
9507,Unknown
9509,Toei Animation
9510,Bridge
9513,Pierrot Plus
9515,Madhouse
9518,Unknown
9519,Unknown
9520,Sunrise
9521,Unknown
9522,Sunrise
9523,ufotable
9525,Studio Hibari
9526,J.C.Staff
9528,Actas
9531,Unknown
9533,TMS Entertainment
9535,Unknown
9536,Unknown
9539,TMS Entertainment
9540,Unknown
9542,Unknown
9544,Digital Frontier
9545,Unknown
9546,Unknown
9547,Nippon Animation
9548,Nippon Animation
9549,Nippon Animation
9558,Unknown
9561,Kachidoki Studio
9562,Tatsunoko Production
9563,Shaft
9566,Unknown
9568,Gonzo
9575,Nippon Animation
9581,Xebec
9584,Unknown
9587,Zexcs
9588,Studio Eromatick
9591,Sunrise
9591,Bandai Visual
9595,Kamikaze Douga
9598,DLE
9599,Unknown
9600,AIC PLUS+
9606,Unknown
9608,ufotable
9611,AIC
9613,Tokyo Movie Shinsha
9617,Kyoto Animation
9618,AIC PLUS+
9624,Gathering
9627,Unknown
9629,Production I.G
9630,Production I.G
9638,Unknown
9645,Toei Animation
9646,Unknown
9650,Project No.9
9656,Production I.G
9662,Unknown
9665,Nippon Animation
9667,Studio 4°C
9673,Studio Pierrot
9675,Manglobe
9689,Studio PuYUKAI
9690,Zexcs
9691,Unknown
9693,Production I.G
9706,P.A. Works
9708,Sunrise
9712,Shaft
9716,Gallop
9716,Studio Deen
9718,Y.O.U.C
9721,G-Lam
9723,Studio Deen
9724,Production I.G
9724,Xebec
9731,Studio Deen
9732,Unknown
9733,Unknown
9734,Kyoto Animation
9735,Sunrise
9736,Diomedéa
9737,Production I.G
9737,Welz Animation Studios
9741,AIC PLUS+
9744,Studio Hibari
9745,Production I.G
9748,Madhouse
9749,Unknown
9750,Zexcs
9751,AIC
9754,Brain's Base
9756,Shaft
9759,Sunrise
9760,CoMix Wave Films
9761,Unknown
9768,Unknown
9770,Unknown
9773,Toei Animation
9774,Seven
9776,Studio Gokumi
9777,Studio Ghibli
