,MAL_ID,Producers
3985,2470,Unknown
3986,2471,TV Asahi
3987,2471,Asatsu DK
3988,2472,TV Tokyo
3989,2472,Aniplex
3990,2472,Dentsu
3991,2472,Bandai
3992,2472,Shueisha
3993,2473,Starchild Records
3994,2473,animate Film
3995,2473,Movic
3996,2474,Starchild Records
3997,2474,animate Film
3998,2474,Movic
3999,2475,KENMedia
4000,2476,Avex Entertainment
4001,2476,Marvelous
4002,2476,Lantis
4003,2476,Pony Canyon
4004,2479,Datam Polystar
4005,2480,Triple X
4006,2482,animate Film
4007,2482,Network
4008,2483,AIC
4009,2483,APPP
4010,2483,animate Film
4011,2484,Yomiko Advertising
4012,2485,Unknown
4013,2486,Tokyo Movie Shinsha
4014,2487,Unknown
4015,2488,Unknown
4016,2489,TV Osaka
4017,2489,Sanrio
4018,2489,Yomiuri Advertising
4019,2490,Unknown
4020,2491,Asatsu DK
4021,2491,Fuji TV
4022,2491,Toho
4023,2492,OB Planning
4024,2492,Asatsu DK
4025,2492,Fuji TV
4026,2492,Toho
4027,2493,OB Planning
4028,2493,Asatsu DK
4029,2493,Fuji TV
4030,2493,Toho
4031,2493,Shogakukan
4032,2494,Kadokawa Shoten
4033,2495,Avex Entertainment
4034,2497,Toei Video
4035,2497,Dynamic Planning
4036,2498,Unknown
4037,2499,Unknown
4038,2500,Unknown
4039,2501,Sotsu
4040,2503,TV Asahi
4041,2505,Milky Animation Label
4042,2506,Digital Works
4043,2507,Animac
4044,2508,Genco
4045,2508,Lantis
4046,2508,Media Factory
4047,2508,Kids Station
4048,2508,Magic Capsule
4049,2508,Palm Studio
4050,2508,Showgate
4051,2510,TV Tokyo
4052,2511,Unknown
4053,2512,Unknown
4054,2513,Shogakukan-Shueisha Productions
4055,2514,Unknown
4056,2515,Unknown
4057,2516,Bandai Visual
4058,2516,Movic
4059,2517,Unknown
4060,2518,Bandai Visual
4061,2518,SKY Perfect Well Think
4062,2518,Kids Station
4063,2518,DAX Production
4064,2520,Unknown
4065,2521,AIC
4066,2522,Triangle Staff
4067,2523,Tokyo Kids
4068,2524,Movic
4069,2525,Dynamic Planning
4070,2526,Ashi Production
4071,2526,Toho
4072,2527,Daiei
4073,2528,Studio Fantasia
4074,2528,animate Film
4075,2529,Group TAC
4076,2530,Green Bunny
4077,2531,Discovery
4078,2532,Digital Works
4079,2532,Y.O.U.C
4080,2533,Pink Pineapple
4081,2534,Yumeta Company
4082,2535,Yumeta Company
4083,2536,Yumeta Company
4084,2537,Yumeta Company
4085,2538,KENMedia
4086,2539,Unknown
4087,2540,Y.O.U.C
4088,2541,Y.O.U.C
4089,2542,TV Asahi
4090,2542,Asatsu DK
4091,2543,NHK
4092,2544,Unknown
4093,2545,Unknown
4094,2546,Unknown
4095,2547,Unknown
4096,2548,Unknown
4097,2549,Bandai Visual
4098,2550,Unknown
4099,2551,Unknown
4100,2552,Shogakukan-Shueisha Productions
4101,2552,Toei Video
4102,2552,Tohokushinsha Film Corporation
4103,2552,Shogakukan
4104,2553,Unknown
4105,2554,Unknown
4106,2555,Fuji TV
4107,2556,TV Tokyo
4108,2556,Tezuka Productions
4109,2557,Fuji TV
4110,2558,Unknown
4111,2559,Unknown
4112,2560,Unknown
4113,2561,Unknown
4114,2562,Yomiko Advertising
4115,2562,Pony Canyon
4116,2562,Fuji TV
4117,2562,DAX Production
4118,2563,TV Tokyo
4119,2563,Shochiku
4120,2564,Nagoya Broadcasting Network
4121,2565,Unknown
4122,2566,VIZ Media
4123,2567,Unknown
4124,2568,Visual 80
4125,2569,Unknown
4126,2570,Tokyo Movie Shinsha
4127,2571,Unknown
4128,2572,Unknown
4129,2573,Unknown
4130,2574,Unknown
4131,2575,Knack Productions
4132,2576,Unknown
4133,2577,Unknown
4134,2578,Unknown
4135,2579,Unknown
4136,2580,Unknown
4137,2581,Sotsu
4138,2581,Asatsu DK
4139,2581,Mainichi Broadcasting System
4140,2581,Sony Music Entertainment
4141,2582,TV Tokyo
4142,2583,Unknown
4143,2584,Unknown
4144,2585,Unknown
4145,2586,Unknown
4146,2588,Shinkuukan
4147,2589,GDH
4148,2590,Green Bunny
4149,2590,Studio Kyuuma
4150,2590,NuTech Digital
4151,2591,Starchild Records
4152,2591,Nihon Ad Systems
4153,2591,Fuji TV
4154,2592,Studio Tulip
4155,2593,Aniplex
4156,2593,Kodansha
4157,2593,Notes
4158,2594,Sony Music Entertainment
4159,2594,Cyclone Graphics
4160,2595,Starchild Records
4161,2596,WOWOW
4162,2596,Pony Canyon
4163,2596,Showgate
4164,2596,TYO
4165,2596,Mag Garden
4166,2597,Unknown
4167,2598,Sotsu
4168,2598,Starchild Records
4169,2599,Starchild Records
4170,2600,Starchild Records
4171,2601,Starchild Records
4172,2602,Geneon Universal Entertainment
4173,2602,Marvelous
4174,2602,Pony Canyon
4175,2602,Pony Canyon Enterprise
4176,2603,WOWOW
4177,2603,Beat Frog
4178,2603,Broccoli
4179,2603,Studio Tulip
4180,2603,Rakuonsha
4181,2604,Konami
4182,2605,Starchild Records
4183,2605,Omnibus Japan
4184,2606,Unknown
4185,2607,Victor Entertainment
4186,2608,OB Planning
4187,2609,Pink Pineapple
4188,2610,Pink Pineapple
4189,2611,Unknown
4190,2612,Gakken
4191,2613,Unknown
4192,2614,Unknown
4193,2615,Unknown
4194,2616,Unknown
4195,2617,Unknown
4196,2618,Tokyo Movie Shinsha
4197,2619,TV Tokyo
4198,2619,Yomiko Advertising
4199,2619,P.A. Works
4200,2619,YTV
4201,2620,Bee Train
4202,2620,TV Tokyo
4203,2620,Yomiko Advertising
4204,2620,Cookie Jar Entertainment
4205,2621,Unknown
4206,2622,Tokuma Japan
4207,2623,Shochiku
4208,2623,Fuji TV
4209,2623,Pioneer LDC
4210,2624,Tokyo Movie Shinsha
4211,2625,Unknown
4212,2626,Unknown
4213,2627,Asatsu DK
4214,2628,Unknown
4215,2629,Asatsu DK
4216,2630,Asatsu DK
4217,2631,Unknown
4218,2632,Asatsu DK
4219,2633,Unknown
4220,2634,Asatsu DK
4221,2635,Asatsu DK
4222,2636,Unknown
4223,2637,Asatsu DK
4224,2638,Asatsu DK
4225,2639,Unknown
4226,2640,Asatsu DK
4227,2641,Asatsu DK
4228,2642,Unknown
4229,2644,Asatsu DK
4230,2645,Unknown
4231,2646,Unknown
4232,2647,Unknown
4233,2648,TV Asahi
4234,2649,Unknown
4235,2650,TV Asahi
4236,2651,Asatsu DK
4237,2652,Unknown
4238,2653,Tokyo Movie Shinsha
4239,2654,Unknown
4240,2655,TV Asahi
4241,2655,Shogakukan-Shueisha Productions
4242,2656,Unknown
4243,2657,TV Asahi
4244,2657,Asatsu DK
4245,2658,TV Asahi
4246,2659,Unknown
4247,2660,Unknown
4248,2661,Unknown
4249,2662,TV Asahi
4250,2664,Unknown
4251,2665,Unknown
4252,2666,Unknown
4253,2667,Unknown
4254,2668,Asatsu DK
4255,2669,Unknown
4256,2670,Unknown
4257,2671,Unknown
4258,2672,Unknown
4259,2673,TV Asahi
4260,2674,Unknown
4261,2675,Unknown
4262,2676,Unknown
4263,2677,Unknown
4264,2678,Unknown
4265,2679,Kitty Films
4266,2680,Unknown
4267,2681,AIC
4268,2681,BEAM Entertainment
4269,2682,Unknown
4270,2683,Unknown
4271,2684,Unknown
4272,2685,Kodansha
4273,2686,Unknown
4274,2687,Fuji TV
4275,2688,Victor Entertainment
4276,2689,Unknown
4277,2690,Bandai Visual
4278,2691,Bandai Visual
4279,2692,Bandai Visual
4280,2692,Dynamic Planning
4281,2693,Unknown
4282,2694,VAP
4283,2694,Nippon Television Network
4284,2695,Bandai Visual
4285,2695,Sotsu
4286,2696,Studio Nue
4287,2697,VAP
4288,2698,VAP
4289,2698,Toho
4290,2699,Bandai Visual
4291,2700,Unknown
4292,2701,Unknown
4293,2702,Unknown
4294,2703,Shogakukan-Shueisha Productions
4295,2704,Studio Tron
4296,2705,Unknown
4297,2706,Unknown
4298,2707,Nagoya Broadcasting Network
4299,2708,Unknown
4300,2709,Unknown
4301,2710,Unknown
4302,2712,Unknown
4303,2713,Unknown
4304,2714,Bandai Visual
4305,2715,Pioneer LDC
4306,2715,AC Create
4307,2716,TBS
4308,2717,CBC
4309,2717,Planet
4310,2718,Unknown
4311,2719,TV Tokyo
4312,2719,Dentsu
4313,2719,Nexon
4314,2721,Unknown
4315,2722,Studio Nue
4316,2723,Pony Canyon
4317,2724,Unknown
4318,2725,Pioneer LDC
4319,2726,Hakusensha
4320,2726,Big Bang
4321,2727,Aniplex
4322,2728,Unknown
4323,2729,Unknown
4324,2730,Agent 21
4325,2731,Unknown
4326,2732,Bandai Visual
4327,2732,NHK
4328,2732,Bandai
4329,2733,Bandai Visual
4330,2733,Tohokushinsha Film Corporation
4331,2734,Bee Media
4332,2734,Dynamic Planning
4333,2735,TV Tokyo
4334,2735,Bandai Visual
4335,2736,TV Tokyo
4336,2736,Shogakukan-Shueisha Productions
4337,2736,SoftX
4338,2736,Studio Jack
4339,2737,VAP
4340,2738,NHK
4341,2739,Unknown
4342,2740,Unknown
4343,2741,AIC
4344,2742,TV Tokyo
4345,2742,Geneon Universal Entertainment
4346,2742,Dentsu
4347,2742,WAO World
4348,2742,Future Planet
4349,2743,Unknown
4350,2744,Lantis
4351,2745,Toei Video
4352,2746,Avex Entertainment
4353,2746,Shogakukan-Shueisha Productions
4354,2746,Shochiku
4355,2746,TBS
4356,2746,Yahoo! Japan
4357,2746,Shogakukan
4358,2747,Meiji Seika
4359,2748,Fuji TV
4360,2749,Daiichikosho
4361,2750,Unknown
4362,2751,Fuji TV
4363,2751,Atelier Musa
4364,2752,Production I.G
4365,2753,TV Tokyo
4366,2753,Nikkatsu
4367,2754,Toei Video
4368,2754,Agent 21
4369,2755,Unknown
4370,2756,Yellow Film
4371,2757,Unknown
4372,2758,TV Tokyo
4373,2758,Sotsu
4374,2759,Gainax
4375,2759,Starchild Records
4376,2759,KlockWorx
4377,2760,Unknown
4378,2761,Unknown
4379,2762,Toho
4380,2765,Shochiku
4381,2765,Ministry of the Navy
4382,2766,TV Tokyo
4383,2766,Dentsu
4384,2766,Genco
4385,2767,Unknown
4386,2768,Victor Entertainment
4387,2769,Tatsunoko Production
4388,2769,MK Pictures
4389,2770,Unknown
4390,2771,Unknown
4391,2772,Square Enix
4392,2772,Genco
4393,2772,Tohokushinsha Film Corporation
4394,2775,Bandai Visual
4395,2776,Idea Factory
4396,2777,Idea Factory
4397,2778,Idea Factory
4398,2779,Unknown
4399,2780,animate Film
4400,2780,Movic
4401,2780,Sony Music Entertainment
4402,2781,Genco
4403,2781,Pioneer LDC
4404,2782,KSS
4405,2783,Enoki Films
4406,2783,Meruhensha
4407,2784,Unknown
4408,2785,Victor Entertainment
4409,2785,Hakusensha
4410,2786,TV Tokyo
4411,2786,Dentsu
4412,2787,Geneon Universal Entertainment
4413,2787,ASCII Media Works
4414,2788,Unknown
4415,2789,TV Tokyo
4416,2789,Yomiko Advertising
4417,2789,d-rights
4418,2789,Heewon Entertainment
4419,2790,Studio Signal
4420,2790,Dynamic Planning
4421,2791,CoMix Wave Films
4422,2792,Unknown
4423,2793,Unknown
4424,2794,Pink Pineapple
4425,2795,Nihon Ad Systems
4426,2795,Sotsu Music Publishing
4427,2796,San-X
4428,2797,AIC
4429,2798,Unknown
4430,2799,Unknown
4431,2800,Unknown
4432,2801,Unknown
4433,2802,Unknown
4434,2803,Nagoya Broadcasting Network
4435,2804,Big West
4436,2804,TV Setouchi
4437,2805,Tokyo Movie Shinsha
4438,2805,NHK
4439,2806,Avaco Creative Studios
4440,2808,Unknown
4441,2809,Unknown
4442,2810,NHK
4443,2810,Gakken
4444,2810,Aubec
4445,2811,Unknown
4446,2813,TV Tokyo
4447,2814,TV Tokyo
4448,2815,TV Tokyo
4449,2815,Saban Entertainment
4450,2816,Studio Nue
4451,2817,Unknown
4452,2818,Atelier Musa
4453,2819,Nihon Ad Systems
4454,2820,Unknown
4455,2821,Y.O.U.C
4456,2822,Unknown
4457,2823,KSS
4458,2824,Kodansha
4459,2825,Studio Jack
4460,2826,TV Tokyo
4461,2827,Unknown
4462,2828,Unknown
4463,2829,Fuji TV
4464,2830,Unknown
4465,2831,Tokyo Movie Shinsha
4466,2832,Unknown
4467,2833,Unknown
4468,2834,Asatsu DK
4469,2835,Unknown
4470,2836,Mushi Production
4471,2837,animate Film
4472,2838,Pink Pineapple
4473,2838,AIC
4474,2839,animate Film
4475,2840,AIC
4476,2841,Green Bunny
4477,2841,Shinkuukan
4478,2842,Nintendo of America
4479,2847,Studio Jack
4480,2848,Dentsu
4481,2848,TV Asahi
4482,2848,Shochiku
4483,2848,Sony Music Entertainment
4484,2848,Dentsu Tec
4485,2848,Imagine
4486,2851,Unknown
4487,2852,Pink Pineapple
4488,2858,Kitty Films
4489,2858,Himajin Planning
4490,2859,Himajin Planning
4491,2861,Pink Pineapple
4492,2861,Soft Garage
4493,2862,Discovery
4494,2863,Milky Animation Label
4495,2864,NuTech Digital
4496,2866,Pixy
4497,2866,Studio Ten Carat
4498,2866,Anime Antenna Iinkai
4499,2867,Pink Pineapple
4500,2868,Kitty Media
4501,2869,Animax
4502,2870,Unknown
4503,2871,Digital Works
4504,2871,Y.O.U.C
4505,2872,Discovery
4506,2873,Milky Animation Label
4507,2873,Kitty Films
4508,2873,Active
4509,2874,Unknown
4510,2875,Y.O.U.C
4511,2876,Sanrio
4512,2881,Unknown
4513,2882,Unknown
4514,2883,Oz
4515,2884,Unknown
4516,2885,Konami
4517,2889,Shueisha
4518,2890,Dentsu
4519,2890,d-rights
4520,2890,Toho
4521,2891,Unknown
4522,2892,Unknown
4523,2894,Digital Works
4524,2895,Unknown
4525,2896,Milky Animation Label
4526,2896,T-Rex
4527,2896,JapanAnime
4528,2897,Unknown
4529,2899,Geneon Universal Entertainment
4530,2899,Frontier Works
4531,2899,Sotsu
4532,2901,Unknown
4533,2903,Lantis
4534,2904,Bandai Visual
4535,2904,Mainichi Broadcasting System
4536,2904,Bandai
4537,2904,Bandai Namco Entertainment
4538,2904,Hakuhodo DY Media Partners
4539,2905,Genco
4540,2906,Tokyo Movie Shinsha
4541,2907,Public & Basic
4542,2907,Imagine
4543,2910,Studio Flag
4544,2911,Unknown
4545,2912,Asahi Broadcasting
4546,2913,Fuji TV
4547,2915,Magic Capsule
4548,2915,Kyodo Eiga
4549,2915,Orix
4550,2915,GoGo Visual Planning
4551,2915,Company AZA
4552,2916,TV Tokyo
4553,2916,Yomiuri Advertising
4554,2917,Discovery
4555,2920,Unknown
4556,2921,Annapuru
4557,2922,Unknown
4558,2923,TV Tokyo
4559,2923,Sotsu
4560,2923,Pony Canyon
4561,2924,Rondo Robe
4562,2926,Marvelous
4563,2926,Pony Canyon
4564,2926,Happinet Pictures
4565,2926,5pb.
4566,2927,Bandai Visual
4567,2927,Lantis
4568,2928,Bandai Visual
4569,2928,CyberConnect2
4570,2929,Unknown
4571,2930,Trans Arts
4572,2930,Tohokushinsha Film Corporation
4573,2931,Kodansha
4574,2931,Nagoya Broadcasting Network
4575,2933,Fuji TV
4576,2934,Sotsu
4577,2934,Radix
4578,2935,Discovery
4579,2936,Unknown
4580,2937,Unknown
4581,2938,Youmex
4582,2938,Big West
4583,2941,Unknown
4584,2942,Media Factory
4585,2942,Shochiku
4586,2942,AT-X
4587,2942,TV Tokyo Music
4588,2942,TYO
4589,2942,Mag Garden
4590,2943,NuTech Digital
4591,2943,JapanAnime
4592,2944,Unknown
4593,2945,Milky Animation Label
4594,2945,JapanAnime
4595,2946,Blue Eyes
4596,2947,Unknown
4597,2948,Unknown
4598,2950,Studio Jack
4599,2950,Nippon Television Network
4600,2951,Audio Highs
4601,2951,Miracle Robo
4602,2952,Unknown
4603,2953,NHK
4604,2954,Unknown
4605,2955,Discovery
4606,2956,NuTech Digital
4607,2957,Digital Works
4608,2957,Y.O.U.C
4609,2958,Milky Animation Label
4610,2959,AIC
4611,2960,Milky Animation Label
4612,2961,Unknown
4613,2962,Bandai Visual
4614,2963,Starchild Records
4615,2963,Magic Capsule
4616,2963,Eye Move
4617,2963,Sunny Side Up
4618,2964,BeSTACK
4619,2964,Memory-Tech
4620,2964,Showgate
4621,2965,Sotsu
4622,2966,Victor Entertainment
4623,2966,Pony Canyon
4624,2966,Movic
4625,2966,Kadokawa Pictures Japan
4626,2967,Starchild Records
4627,2969,Sega
4628,2970,TYO
4629,2971,Unknown
4630,2972,Movic
4631,2972,Sony Music Entertainment
4632,2972,Project Team Eikyuu Kikan
4633,2973,Unknown
4634,2974,Toshiba EMI
4635,2977,Unknown
4636,2978,Bee Media
4637,2978,Dynamic Planning
4638,2979,Pink Pineapple
4639,2979,Triple X
4640,2980,Unknown
4641,2981,Imagica
4642,2981,Mippei Eigeki Kiryuukan
4643,2982,Discovery
4644,2983,Movic
4645,2983,Tokuma Shoten
4646,2983,Tokuma Japan
4647,2985,VAP
4648,2985,Shueisha
4649,2986,Square Enix
4650,2986,d-rights
4651,2986,Studio Tulip
4652,2986,KlockWorx
4653,2986,flying DOG
4654,2987,Unknown
4655,2988,Milky Animation Label
4656,2988,Shinkuukan
4657,2988,JapanAnime
4658,2989,Y.O.U.C
4659,2990,Obtain Future
4660,2991,Adult Source Media
4661,2991,Obtain Future
4662,2993,GDH
4663,2993,Yomiko Advertising
4664,2993,Happinet Pictures
4665,2993,Atelier Musa
4666,2993,Shueisha
4667,2993,Sotsu Music Publishing
4668,2993,Imagine
4669,2994,Shueisha
4670,2997,Tezuka Productions
4671,2997,Toho
4672,2997,Tohokushinsha Film Corporation
4673,2998,Kadokawa Shoten
4674,2998,Tezuka Productions
4675,2998,Tohokushinsha Film Corporation
4676,2999,Kadokawa Shoten
4677,2999,Tezuka Productions
4678,2999,Tohokushinsha Film Corporation
4679,3000,TBS
4680,3001,Dentsu
4681,3001,Kodansha
4682,3001,Fuji TV
4683,3001,Sony Music Entertainment
4684,3001,Fujipacific Music
4685,3002,VAP
4686,3002,Nippon Television Network
4687,3003,Unknown
4688,3004,Lantis
4689,3004,Tokyo Kids
4690,3005,Takeshobo
4691,3006,TV Asahi
4692,3006,Yumeta Company
4693,3007,Victor Entertainment
4694,3007,Shueisha
4695,3008,Unknown
4696,3009,Unknown
4697,3010,Toho
4698,3011,Rondo Robe
4699,3012,Bandai Visual
4700,3014,Unknown
4701,3015,Kitty Films
4702,3015,Magic Capsule
4703,3015,Tokuma Shoten
4704,3015,Tokuma Japan
4705,3016,Tokuma Shoten
4706,3019,Unknown
4707,3020,Unknown
4708,3021,TV Asahi
4709,3022,Unknown
4710,3023,Unknown
4711,3024,Fuji TV
4712,3025,Nihon Falcom
4713,3025,Anime R
4714,3025,Studio Curtain
4715,3025,Nakamura Production
4716,3026,animate Film
4717,3027,North Stars Pictures
4718,3028,Unknown
4719,3031,Unknown
4720,3032,Unknown
4721,3033,Unknown
4722,3034,Milky Animation Label
4723,3034,JapanAnime
4724,3035,Yomiuri Advertising
4725,3036,Hirameki International
4726,3037,Unknown
4727,3038,Unknown
4728,3039,Y.O.U.C
4729,3040,Shinyusha
4730,3043,Unknown
4731,3044,Nippon Television Network
4732,3046,Digital Works
4733,3046,Y.O.U.C
4734,3048,Milky Animation Label
4735,3050,Green Bunny
4736,3050,Discovery
4737,3051,Unknown
4738,3053,Nippon Television Network
4739,3054,Unknown
4740,3056,Green Bunny
4741,3057,Unknown
4742,3058,Kitty Media
4743,3059,Unknown
4744,3060,Unknown
4745,3061,AIC
4746,3061,Pioneer LDC
4747,3062,Milky Animation Label
4748,3063,Green Bunny
4749,3064,Unknown
4750,3065,Tokyo Movie Shinsha
4751,3065,Gakken
4752,3065,Toshiba EMI
4753,3066,NuTech Digital
4754,3067,Unknown
4755,3069,Unknown
4756,3070,CoMix Wave Films
4757,3071,Unknown
4758,3072,Unknown
4759,3073,Aniplex
4760,3073,Yomiko Advertising
4761,3074,BEAM Entertainment
4762,3075,Unknown
4763,3076,Unknown
4764,3077,TBS
4765,3078,Pink Pineapple
4766,3079,Unknown
4767,3080,animate Film
4768,3081,TV Tokyo
4769,3081,Knack Productions
4770,3081,Kino Production
4771,3082,Unknown
4772,3085,Geneon Universal Entertainment
4773,3085,AT-X
4774,3085,ASCII Media Works
4775,3085,Showgate
4776,3086,Unknown
4777,3087,Aniplex
4778,3088,Frontier Works
4779,3088,BMG Japan
4780,3089,Hiroshima Television
4781,3090,Imagine
4782,3091,Hal Film Maker
4783,3091,TBS
4784,3092,Frontier Works
4785,3092,Kadokawa Shoten
4786,3092,Memory-Tech
4787,3092,Romantica club !!
4788,3093,NuTech Digital
4789,3094,NuTech Digital
4790,3095,AC Create
4791,3098,TV Tokyo
4792,3098,Bandai Visual
4793,3098,Lantis
4794,3099,TV Tokyo Music
4795,3100,Unknown
4796,3101,Studio Jack
4797,3102,Pink Pineapple
4798,3104,TV Osaka
4799,3104,Plum
4800,3105,Unknown
4801,3107,Echo
4802,3107,NuTech Digital
4803,3107,Blue Eyes
4804,3108,Milky Animation Label
4805,3109,Digital Works
4806,3110,TV Tokyo
4807,3111,Unknown
4808,3112,Unknown
4809,3113,Unknown
4810,3114,TV Tokyo
4811,3114,Yomiko Advertising
4812,3115,Kadokawa Shoten
4813,3116,Aubec
4814,3120,Kadokawa Shoten
4815,3121,Unknown
4816,3125,Toho
4817,3127,Unknown
4818,3129,TBS
4819,3130,Unknown
4820,3131,Nihon Ad Systems
4821,3131,Fuji TV
4822,3132,Unknown
4823,3135,Toshiba EMI
4824,3136,Kokusai Eigasha
4825,3137,Studio Jack
4826,3138,AIC
4827,3138,TV Asahi
4828,3140,Shinyusha
4829,3140,MS Pictures
4830,3146,Soft Garage
4831,3147,Unknown
4832,3151,Unknown
4833,3152,NEC Avenue
4834,3153,Imagi
4835,3153,Toshiba Entertainment
4836,3154,Nippon Columbia
4837,3155,Unknown
4838,3157,Soft Garage
4839,3159,Unknown
4840,3160,Pink Pineapple
4841,3162,Unknown
4842,3164,Four Some
4843,3165,Lantis
4844,3166,Media Factory
4845,3166,AT-X
4846,3166,Enoki Films
4847,3166,5pb.
4848,3167,Directions
4849,3167,Code
4850,3167,Trick Block
4851,3171,Milky Animation Label
4852,3174,Bandai Visual
4853,3175,Tezuka Productions
4854,3176,Big West
4855,3178,Toshiba Entertainment
4856,3180,Unknown
4857,3182,Yomiuri Telecasting
4858,3183,Japan Home Video
4859,3183,GAGA
4860,3185,E&G Films
4861,3186,Toei Video
4862,3190,Radix
4863,3190,Studio OX
4864,3192,Kitty Films
4865,3193,TV Tokyo
4866,3194,Fuji TV
4867,3196,TV Asahi
4868,3199,Unknown
4869,3201,Unknown
4870,3202,Sanrio
4871,3203,Unknown
4872,3205,AIC
4873,3210,ANIK
4874,3210,On-Lead
4875,3211,OB Planning
4876,3213,Fuji TV
4877,3214,Shueisha
4878,3215,Imagica
4879,3218,Unknown
4880,3219,Starchild Records
4881,3220,Unknown
4882,3221,Unknown
4883,3222,gimik
4884,3223,Kadokawa Shoten
4885,3223,gimik
4886,3225,Starchild Records
4887,3225,Magic Capsule
4888,3225,TV Tokyo Music
4889,3226,NHK
4890,3227,Yumeta Company
4891,3228,Starchild Records
4892,3229,Lantis
4893,3229,Studio Jack
4894,3229,Good Smile Company
4895,3230,Dentsu
4896,3230,Sotsu Music Publishing
4897,3231,Marvelous
4898,3232,Movic
4899,3234,Aniplex
4900,3235,Bandai Visual
4901,3235,Tezuka Productions
4902,3239,AIC
4903,3239,Pony Canyon
4904,3239,Fairy Dust
4905,3243,Unknown
4906,3245,Dentsu
4907,3245,Magic Bus
4908,3245,YTV
4909,3247,Unknown
4910,3248,Unknown
4911,3250,Y.O.U.C
4912,3251,TV Asahi
4913,3252,Unknown
4914,3254,Pink Pineapple
4915,3256,Sunrise
4916,3258,Victor Entertainment
4917,3259,AIC
4918,3259,Pony Canyon
4919,3264,AIC
4920,3264,Pony Canyon
4921,3265,Unknown
4922,3266,Unknown
4923,3267,Idea Factory
4924,3268,Unknown
4925,3269,Bandai Visual
4926,3270,Bandai Visual
4927,3271,TV Tokyo
4928,3271,Victor Entertainment
4929,3272,Nippon Television Network
4930,3273,Unknown
4931,3274,Unknown
4932,3275,Unknown
4933,3276,Unknown
4934,3277,Unknown
4935,3278,Unknown
4936,3279,Unknown
4937,3280,Unknown
4938,3281,Nippon Television Network
4939,3285,Unknown
4940,3286,Milky Animation Label
4941,3286,Y.O.U.C
4942,3287,Idea Factory
4943,3288,Sotsu
4944,3290,Fuji TV
4945,3292,Unknown
4946,3294,Wako Productions
4947,3295,Unknown
4948,3297,TV Tokyo
4949,3297,Shochiku
4950,3297,Mag Garden
4951,3298,Frontier Works
4952,3298,Sotsu
4953,3299,NTT Docomo
4954,3299,Studio Jack
4955,3300,NuTech Digital
4956,3300,Adult Source Media
4957,3301,Lemon Heart
4958,3301,Triple X
4959,3302,Milky Animation Label
4960,3303,NuTech Digital
4961,3303,Blue Eyes
4962,3305,Sotsu
4963,3306,Unknown
4964,3307,Green Bunny
4965,3308,Active
4966,3309,Discovery
4967,3312,Fuji TV
4968,3313,NHK
4969,3315,TV Tokyo
4970,3317,Unknown
4971,3318,Age
4972,3320,Unknown
4973,3322,Kadokawa Shoten
4974,3322,NTT Docomo
4975,3323,Lantis
4976,3323,Happinet Pictures
4977,3324,D3
4978,3324,Studio 9 MAiami
4979,3325,Nagoya Broadcasting Network
4980,3326,Shochiku
4981,3326,Yamamura Animation
4982,3326,Inc.
4983,3327,Unknown
4984,3328,Avex Entertainment
4985,3328,Marvelous
4986,3328,Lantis
4987,3328,Pony Canyon
4988,3329,Milky Animation Label
4989,3332,Unknown
4990,3334,Y.O.U.C
4991,3335,Asahi Broadcasting
4992,3336,Unknown
4993,3342,VAP
4994,3342,Sotsu
4995,3342,Genco
4996,3342,AT-X
4997,3342,Showgate
